domain,table,candidate_domain,flow_usage,semantic_role_in_flow,fields_in_flow,rule_hints,risk_hints,mutations_observed,table_context,evidence_refs,read_references,write_references,validation_status
logistics-shipment-edit-participant-sync,logis_embarquesmagnitudes,logis,DELETE_OR_REMOVE,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"cantidad, dimension, idembarque, peso, updated_at, volumen",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,SQL construido dinamicamente; atomicidad/concurrencia pendiente; seguridad/autorizacion sensible,DELETE FROM,"- `logis_embarquesmagnitudes` y `logis_embarquescontenedor` reemplazados. | | `DELETE FROM logis_embarquesmagnitudes`. | `logis_embarquesmagnitudes` | Cantidad, bulto, peso, dimensiones y volumen.",index_archivos/logistica/cotizacionEditarController.php:8-75 | index_archivos/logistica/cotizacionEditarController.php:79-88 | index_archivos/logistica/CotizacionClass.php:1150-1192 | index_archivos/logistica/CotizacionClass.php:1318-1348 | index_archivos/logistica/CotizacionClass.php:1356-1374 | index_archivos/logistica/CotizacionClass.php:1377-1406 | index_archivos/logistica/IntercambioDocumentalEditClass.php:10-45 | EV-SQL_QUERY-4978218240EA46 .data_base/asgard.sql:27633 READS access to logis_embarquesmagnitudes | EV-SQL_QUERY-2DE4F47B10C829 .data_base/asgard.sql:27708 READS access to logis_embarquesmagnitudes | EV-SQL_QUERY-393B11D7DCBD30 .data_base/asgard.sql:31542 READS access to logis_embarquesmagnitudes | EV-SQL_QUERY-5C95602BD71FC8 .data_base/asgard.sql:32212 READS access to logis_embarquesmagnitudes | EV-SQL_QUERY-742A7F8D6E2EE7 .data_base/asgard.sql:33268 READS access to logis_embarquesmagnitudes | EV-SQL_QUERY-D3EDA55909A09E .data_base/asgard.sql:33938 READS access to logis_embarquesmagnitudes | EV-SQL_QUERY-F5A7428F3BA7ED .data_base/asgard.sql:34446 READS access to logis_embarquesmagnitudes | EV-SQL_QUERY-C452B1CAC60599 .data_base/asgard.sql:35140 READS access to logis_embarquesmagnitudes | EV-SQL_QUERY-DDC425684A9309 .data_base/asgard.sql:35577 READS access to logis_embarquesmagnitudes | EV-SQL_QUERY-66FB358CC22BBC .data_base/asgard.sql:36271 READS access to logis_embarquesmagnitudes | EV-SQL_QUERY-8B71E3D2DA320C index_archivos/logistica/CotizacionClass.php:509 WRITES access to logis_embarquesmagnitudes | EV-SQL_QUERY-CE5907FBE14D8C index_archivos/logistica/CotizacionClass.php:550 WRITES access to logis_embarquesmagnitudes | EV-SQL_QUERY-5F8BF701B70CB9 index_archivos/logistica/CotizacionClass.php:1322 WRITES access to logis_embarquesmagnitudes,2,1,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
logistics-shipment-edit-participant-sync,logis_embarquesoperador,logis,READ_OR_CONTEXT,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"aceptado, idembarque, idoperador, observacion, updated_at",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,SQL construido dinamicamente; atomicidad/concurrencia pendiente; seguridad/autorizacion sensible,,- `logis_embarquesoperador` reemplazado o actualizado. | `logis_embarquesoperador` | Operadores ofertantes o operador aceptado.,index_archivos/logistica/cotizacionEditarController.php:8-75 | index_archivos/logistica/cotizacionEditarController.php:79-88 | index_archivos/logistica/CotizacionClass.php:1150-1192 | index_archivos/logistica/CotizacionClass.php:1318-1348 | index_archivos/logistica/CotizacionClass.php:1356-1374 | index_archivos/logistica/CotizacionClass.php:1377-1406 | index_archivos/logistica/IntercambioDocumentalEditClass.php:10-45 | EV-SQL_QUERY-6AE15DB22CB672 .data_base/asgard.sql:27842 READS access to logis_embarquesoperador | EV-SQL_QUERY-29169453D20B61 .data_base/asgard.sql:30094 READS access to logis_embarquesoperador | EV-SQL_QUERY-15448775DCD88A .data_base/asgard.sql:30118 READS access to logis_embarquesoperador | EV-SQL_QUERY-DD5F45E5DDFB58 .data_base/asgard.sql:30388 READS access to logis_embarquesoperador | EV-SQL_QUERY-2B8D0BE6F22B71 .data_base/asgard.sql:30412 READS access to logis_embarquesoperador | EV-SQL_QUERY-D5D3C0BCE5C8C4 .data_base/asgard.sql:32618 READS access to logis_embarquesoperador | EV-SQL_QUERY-11EB58BDCC65F6 .data_base/asgard.sql:34249 READS access to logis_embarquesoperador | EV-SQL_QUERY-75FD1417CAAB9A .data_base/asgard.sql:35380 READS access to logis_embarquesoperador | EV-SQL_QUERY-04FECB16E4D811 .data_base/asgard.sql:36518 READS access to logis_embarquesoperador | EV-SQL_QUERY-D616EEA4BCD12A .data_base/asgard.sql:44792 READS access to logis_embarquesoperador | EV-SQL_QUERY-6D9DF0CFA2D6B7 .data_base/asgard.sql:45181 READS access to logis_embarquesoperador | EV-SQL_QUERY-0B65AAAF6631B4 index_archivos/logistica/CostosClass.php:20 READS access to logis_embarquesoperador | EV-SQL_QUERY-7B6CBD30BE0CE8 index_archivos/logistica/CostosClass.php:32 READS access to logis_embarquesoperador,5,1,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
logistics-shipment-edit-participant-sync,logis_tramos,logis,DELETE_OR_REMOVE,"Catalogo o parametro que condiciona reglas, permisos o variantes del flujo.","tipo, tramo, updated_at",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,SQL construido dinamicamente; atomicidad/concurrencia pendiente; seguridad/autorizacion sensible,DELETE FROM,"- Reemplazo de tramos/rutas base en `logis_tramos`. | - `logis_tramos` reemplazados. | | `DELETE FROM logis_tramos`. | `logis_tramos` | Origen/destino/intermedios, puertos, almacenes, lugar entrega y tipo carga.",index_archivos/logistica/cotizacionEditarController.php:8-75 | index_archivos/logistica/cotizacionEditarController.php:79-88 | index_archivos/logistica/CotizacionClass.php:1150-1192 | index_archivos/logistica/CotizacionClass.php:1318-1348 | index_archivos/logistica/CotizacionClass.php:1356-1374 | index_archivos/logistica/CotizacionClass.php:1377-1406 | index_archivos/logistica/IntercambioDocumentalEditClass.php:10-45 | EV-SQL_QUERY-96BA3EC62990D7 .data_base/asgard.sql:27652 READS access to logis_tramos | EV-SQL_QUERY-F0B562BC6BA2E1 .data_base/asgard.sql:27664 READS access to logis_tramos | EV-SQL_QUERY-AEF21D4A8B0FE5 .data_base/asgard.sql:27673 READS access to logis_tramos | EV-SQL_QUERY-8D1CAC6A42387A .data_base/asgard.sql:27683 READS access to logis_tramos | EV-SQL_QUERY-4AD4D9D457B3C2 .data_base/asgard.sql:27692 READS access to logis_tramos | EV-SQL_QUERY-8BC21E19BAE753 .data_base/asgard.sql:29168 READS access to logis_tramos | EV-SQL_QUERY-F3781FC566471A .data_base/asgard.sql:29169 READS access to logis_tramos | EV-SQL_QUERY-30A4176A444EC0 .data_base/asgard.sql:32353 READS access to logis_tramos | EV-SQL_QUERY-8570C1B6C95447 .data_base/asgard.sql:32354 READS access to logis_tramos | EV-SQL_QUERY-862FE94E394F4E .data_base/asgard.sql:32355 READS access to logis_tramos | EV-SQL_QUERY-3CAEA4F2F2E2D9 .data_base/asgard.sql:32583 READS access to logis_tramos | EV-SQL_QUERY-1EE44ED259E5EA .data_base/asgard.sql:34043 READS access to logis_tramos | EV-SQL_QUERY-D871CD69A28762 .data_base/asgard.sql:34044 READS access to logis_tramos,4,1,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
logistics-shipment-finalization-control,dav_casosprevios,dav,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"ICE_litro, cif_bs, fechaembarque, fechallegada, idcliente, idembarquelogis, idregimen, otros_gastos_1, otros_gastos_2, porcentajeGA, porcentajeICE, porcentajeIVA",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia,SQL construido dinamicamente; atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,- Datos de gestion aduanera en `dav_casosprevios`. | `dav_casosprevios` | Datos de gestion aduanera enlazados al embarque.,index_archivos/logistica/embarquever.php:300-302 | index_archivos/logistica/js/finalizar-embarque.js:1-109 | index_archivos/logistica/ajax/finalizar-embarque.php:5-15 | index_archivos/logistica/ajax/finalizar-embarque.php:17-67 | index_archivos/logistica/ajax/finalizar-embarque.php:100-127 | index_archivos/logistica/frames/costos.php:48-59 | index_archivos/logistica/frames/estado-pedidos.php:65-71 | .data_base/asgard.sql:12090-12110 | .data_base/asgard.sql:12174-12217 | embarquever.php:300-302 | finalizar-embarque.js:1-3 | finalizar-embarque.js:43-67 | finalizar-embarque.php:17-28 | finalizar-embarque.php:29-39 | finalizar-embarque.php:40-66 | finalizar-embarque.php:67-106 | finalizar-embarque.php:110 | finalizar-embarque.php:111 | frames/costos.php:48-59 | frames/estado-pedidos.php:65-71,22,3,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
logistics-shipment-finalization-control,dav_clienteusuariospermisos,dav,REPORTING_READ_MODEL,"Catalogo o parametro que condiciona reglas, permisos o variantes del flujo.","escritura, idclienteusuarios, idreportescliente",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia,SQL construido dinamicamente; atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,`dav_clienteusuariospermisos` | Permiso de escritura usado en pantallas dependientes.,index_archivos/logistica/embarquever.php:300-302 | index_archivos/logistica/js/finalizar-embarque.js:1-109 | index_archivos/logistica/ajax/finalizar-embarque.php:5-15 | index_archivos/logistica/ajax/finalizar-embarque.php:17-67 | index_archivos/logistica/ajax/finalizar-embarque.php:100-127 | index_archivos/logistica/frames/costos.php:48-59 | index_archivos/logistica/frames/estado-pedidos.php:65-71 | .data_base/asgard.sql:12090-12110 | .data_base/asgard.sql:12174-12217 | embarquever.php:300-302 | finalizar-embarque.js:1-3 | finalizar-embarque.js:43-67 | finalizar-embarque.php:17-28 | finalizar-embarque.php:29-39 | finalizar-embarque.php:40-66 | finalizar-embarque.php:67-106 | finalizar-embarque.php:110 | finalizar-embarque.php:111 | frames/costos.php:48-59 | frames/estado-pedidos.php:65-71,3,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
logistics-shipment-finalization-control,logis_costos,logis,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"created_at, created_by, deleted_at, embarque_id, id, updated_at",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia,SQL construido dinamicamente; atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,- Costos existentes en `logis_costos` y `logis_costos_detalle`. | `logis_costos` | Agrupador de costos por embarque. | `logis_costos_detalle` | Conceptos y montos requeridos antes del cierre para cliente observado.,index_archivos/logistica/embarquever.php:300-302 | index_archivos/logistica/js/finalizar-embarque.js:1-109 | index_archivos/logistica/ajax/finalizar-embarque.php:5-15 | index_archivos/logistica/ajax/finalizar-embarque.php:17-67 | index_archivos/logistica/ajax/finalizar-embarque.php:100-127 | index_archivos/logistica/frames/costos.php:48-59 | index_archivos/logistica/frames/estado-pedidos.php:65-71 | .data_base/asgard.sql:12090-12110 | .data_base/asgard.sql:12174-12217 | embarquever.php:300-302 | finalizar-embarque.js:1-3 | finalizar-embarque.js:43-67 | finalizar-embarque.php:17-28 | finalizar-embarque.php:29-39 | finalizar-embarque.php:40-66 | finalizar-embarque.php:67-106 | finalizar-embarque.php:110 | finalizar-embarque.php:111 | frames/costos.php:48-59 | frames/estado-pedidos.php:65-71,3,1,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
logistics-shipment-finalization-control,logis_costos_detalle,logis,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"concepto, costos_id, created_at, created_by, deleted_at, id, monto, updated_at",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia,SQL construido dinamicamente; atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,- Costos existentes en `logis_costos` y `logis_costos_detalle`. | `logis_costos_detalle` | Conceptos y montos requeridos antes del cierre para cliente observado.,index_archivos/logistica/embarquever.php:300-302 | index_archivos/logistica/js/finalizar-embarque.js:1-109 | index_archivos/logistica/ajax/finalizar-embarque.php:5-15 | index_archivos/logistica/ajax/finalizar-embarque.php:17-67 | index_archivos/logistica/ajax/finalizar-embarque.php:100-127 | index_archivos/logistica/frames/costos.php:48-59 | index_archivos/logistica/frames/estado-pedidos.php:65-71 | .data_base/asgard.sql:12090-12110 | .data_base/asgard.sql:12174-12217 | embarquever.php:300-302 | finalizar-embarque.js:1-3 | finalizar-embarque.js:43-67 | finalizar-embarque.php:17-28 | finalizar-embarque.php:29-39 | finalizar-embarque.php:40-66 | finalizar-embarque.php:67-106 | finalizar-embarque.php:110 | finalizar-embarque.php:111 | frames/costos.php:48-59 | frames/estado-pedidos.php:65-71,3,1,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
logistics-shipment-finalization-control,logis_edp,logis,CREATE,Entidad transaccional modificada por el flujo; sus cambios deben caracterizarse antes de refactor.,"cliente_id, created_at, created_by, created_type, deleted_at, embarque_id, estado_edp_id, fecha, id, updated_at",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia,SQL construido dinamicamente; atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,INSERT INTO,- Estados existentes en `logis_edp`. | - Nueva fila en `logis_edp` con `created_type = CLIENTE` y estado final observado. | `.data_base/asgard.sql:12090-12110` | Estructura de `logis_edp`. | - No se observa transaccion que garantice atomicidad entre `logis_embarques` y `logis_edp`. | `logis_edp` | Hitos de estado usados para prerequisitos y registro de finalizacion. | - `INSERT INTO logis_edp(...) VALUES (...,index_archivos/logistica/embarquever.php:300-302 | index_archivos/logistica/js/finalizar-embarque.js:1-109 | index_archivos/logistica/ajax/finalizar-embarque.php:5-15 | index_archivos/logistica/ajax/finalizar-embarque.php:17-67 | index_archivos/logistica/ajax/finalizar-embarque.php:100-127 | index_archivos/logistica/frames/costos.php:48-59 | index_archivos/logistica/frames/estado-pedidos.php:65-71 | .data_base/asgard.sql:12090-12110 | .data_base/asgard.sql:12174-12217 | embarquever.php:300-302 | finalizar-embarque.js:1-3 | finalizar-embarque.js:43-67 | finalizar-embarque.php:17-28 | finalizar-embarque.php:29-39 | finalizar-embarque.php:40-66 | finalizar-embarque.php:67-106 | finalizar-embarque.php:110 | finalizar-embarque.php:111 | frames/costos.php:48-59 | frames/estado-pedidos.php:65-71,2,1,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
logistics-shipment-finalization-control,logis_embarques,logis,UPDATE,Entidad transaccional modificada por el flujo; sus cambios deben caracterizarse antes de refactor.,"created_at, deleted_at, fecha_finalizacion, fecha_finalizacion_usuario, id, idcliente, updated_at",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia,SQL construido dinamicamente; atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,UPDATE,"- Ejecucion del cierre contra `logis_embarques`. | `logis_embarques.fecha_finalizacion = CURRENT_TIMESTAMP()`. | - `logis_embarques.fecha_finalizacion_usuario = idclienteusuarios`. | `.data_base/asgard.sql:12174-12217` | Estructura de `logis_embarques` y campos de finalizacion. | Si no hay faltantes o el cliente no usa validacion adicional, el backend actualiza `logis_embarques`. | - No se observa transaccion que garantice atomicidad entre `logis_embarques` y `logis_edp`.",index_archivos/logistica/embarquever.php:300-302 | index_archivos/logistica/js/finalizar-embarque.js:1-109 | index_archivos/logistica/ajax/finalizar-embarque.php:5-15 | index_archivos/logistica/ajax/finalizar-embarque.php:17-67 | index_archivos/logistica/ajax/finalizar-embarque.php:100-127 | index_archivos/logistica/frames/costos.php:48-59 | index_archivos/logistica/frames/estado-pedidos.php:65-71 | .data_base/asgard.sql:12090-12110 | .data_base/asgard.sql:12174-12217 | embarquever.php:300-302 | finalizar-embarque.js:1-3 | finalizar-embarque.js:43-67 | finalizar-embarque.php:17-28 | finalizar-embarque.php:29-39 | finalizar-embarque.php:40-66 | finalizar-embarque.php:67-106 | finalizar-embarque.php:110 | finalizar-embarque.php:111 | frames/costos.php:48-59 | frames/estado-pedidos.php:65-71,25,3,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
logistics-shipment-quotation-duplication,logis_embarques,logis,CREATE,Entidad transaccional modificada por el flujo; sus cambios deben caracterizarse antes de refactor.,"cotizacion, descripcioncarga, exportacion, facturacomercial, idcliente, idclientelineas, idincoterm, idproveedormercancia, idtipoviaje, idusuario, ordencompra, prioridad",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,SQL construido dinamicamente; atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente,INSERT INTO,Nuevo registro en `logis_embarques`. | - Nuevas magnitudes en `logis_embarquesmagnitudes`. | - Nuevos contenedores en `logis_embarquescontenedor`. | - Nuevos operadores en `logis_embarquesoperador`. | BR-LSQD-002 | Duplicar cotizacion crea un nuevo `logis_embarques` con `cotizacion = 1`. | BR-LSQD-003 | Duplicar embarque crea un nuevo `logis_embarques` con `cotizacion = 0` y `idtransportista = NULL`.,index_archivos/logistica/js/datosCotizacion.js:246-275 | index_archivos/logistica/ajax/duplicarCotizacion.php:12-162 | index_archivos/logistica/CotizacionClass.php:470-504 | index_archivos/logistica/js/datosEmbarques.js:1852-1888 | index_archivos/logistica/ajax/duplicarEmbarque.php:21-155 | index_archivos/logistica/CotizacionClass.php:1409-1456 | index_archivos/logistica/CotizacionClass.php:682-714 | EV-SQL_QUERY-271B8BADD753C8 .data_base/asgard.sql:17875 READS access to logis_embarques | EV-SQL_QUERY-D92F1F70034698 .data_base/asgard.sql:17893 READS access to logis_embarquesrutas | EV-SQL_QUERY-E8DE6726227583 .data_base/asgard.sql:17893 READS access to logis_embarques | EV-SQL_QUERY-B25606C135A1C8 .data_base/asgard.sql:17923 READS access to logis_embarques | EV-SQL_QUERY-CBB063520AFA05 .data_base/asgard.sql:17959 READS access to logis_embarques | EV-SQL_QUERY-A35253FEB1CECF .data_base/asgard.sql:17965 READS access to logis_embarques | EV-SQL_QUERY-80B5E9CE461C31 .data_base/asgard.sql:27606 READS access to logis_embarques | EV-SQL_QUERY-4978218240EA46 .data_base/asgard.sql:27633 READS access to logis_embarquesmagnitudes | EV-SQL_QUERY-60AC62FAA187C1 .data_base/asgard.sql:27635 READS access to logis_embarques | EV-SQL_QUERY-9DEFE51A0B28A9 .data_base/asgard.sql:27654 READS access to logis_embarques | EV-SQL_QUERY-A49876BFD6250D .data_base/asgard.sql:27706 READS access to logis_embarquescontenedor | EV-SQL_QUERY-2DE4F47B10C829 .data_base/asgard.sql:27708 READS access to logis_embarquesmagnitudes | EV-SQL_QUERY-C3079BF6B949F1 .data_base/asgard.sql:27709 READS access to logis_embarques,25,3,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
