domain,table,field,field_type,sensitivity,flow_role,semantic_description,contexts,evidence_refs,validation_status
customs-document-approval,dav_documentosprevios,adjunto,varchar(150) CHARACTER SET latin1,BUSINESS_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_documentosprevios`, campo opcional o nullable del dominio dav. Referencia a archivo, ruta, URL o documento asociado a expediente/soporte. Se interpreta dentro de: documentos o soportes asociados al expediente, documento o soporte asociado al expediente. Tipo fisico: varchar(150) CHARACTER SET latin1.","Cliente usuario: carga documentos y adjuntos. | - ASGARD: persiste documentos, adjuntos, estados y notificaciones. | El usuario puede eliminar documento, duplicarlo o quitar adjunto. | CDA-BR-001 | Un documento previo registra tipo, emisor, formato, numero, fecha, importe, divisa y opcionalmente adjunto. | CDA-BR-002 | Otros documentos se registran en `dav_otrosdocumentosprevios` con descripcion y adjunto opcional.",index_archivos/documentacion.php:86-171 | index_archivos/documentacion.php:234-323 | index_archivos/documentacionaprobado.php:74-171 | index_archivos/documentacionaprobado.php:196-270 | index_archivos/documentacionaprobado.php:316-476 | index_archivos/finsolicitud.php:196-220 | index_archivos/finsolicitud.php:375 | index_archivos/documentacion.php:330-357 | index_archivos/documentacionaprobado.php:281-316 | index_archivos/documentacionaprobado.php:421-476 | index_archivos/documentacionaprobado.php:970-1053 | documentacion.php:86-109,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-document-approval,dav_formatodocumento,formatodocumento,varchar(250) CHARACTER SET latin1,DOCUMENT_OR_FILE_REFERENCE,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_formatodocumento`, campo opcional o nullable del dominio dav. Referencia a archivo, ruta, URL o documento asociado a expediente/soporte. Se interpreta dentro de: documento o soporte asociado al expediente. Tipo fisico: varchar(250) CHARACTER SET latin1.",`dav_formatodocumento` | Catalogo de formato documental.,index_archivos/documentacion.php:86-171 | index_archivos/documentacion.php:234-323 | index_archivos/documentacionaprobado.php:74-171 | index_archivos/documentacionaprobado.php:196-270 | index_archivos/documentacionaprobado.php:316-476 | index_archivos/finsolicitud.php:196-220 | index_archivos/finsolicitud.php:375 | index_archivos/documentacion.php:330-357 | index_archivos/documentacionaprobado.php:281-316 | index_archivos/documentacionaprobado.php:421-476 | index_archivos/documentacionaprobado.php:970-1053 | documentacion.php:86-109,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-document-approval,dav_intermediodocumento,ocultar,int,BUSINESS_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_intermediodocumento`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: documento o soporte asociado al expediente. Tipo fisico: int.",- Documentos intermedios pueden convertirse en documentos previos y ocultarse. | CDA-BR-004 | Documentos intermedios se convierten en documentos previos y luego se ocultan con `ocultar = 1`. | `dav_intermediodocumento` | Documentos intermedios del caso que pueden convertirse en previos y ocultarse.,index_archivos/documentacion.php:86-171 | index_archivos/documentacion.php:234-323 | index_archivos/documentacionaprobado.php:74-171 | index_archivos/documentacionaprobado.php:196-270 | index_archivos/documentacionaprobado.php:316-476 | index_archivos/finsolicitud.php:196-220 | index_archivos/finsolicitud.php:375 | index_archivos/documentacion.php:330-357 | index_archivos/documentacionaprobado.php:281-316 | index_archivos/documentacionaprobado.php:421-476 | index_archivos/documentacionaprobado.php:970-1053 | documentacion.php:86-109,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-document-approval,dav_otrosdocumentosprevios,adjunto,varchar(150) CHARACTER SET latin1,BUSINESS_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_otrosdocumentosprevios`, campo opcional o nullable del dominio dav. Referencia a archivo, ruta, URL o documento asociado a expediente/soporte. Se interpreta dentro de: documentos o soportes asociados al expediente, documento o soporte asociado al expediente. Tipo fisico: varchar(150) CHARACTER SET latin1.","Cliente usuario: carga documentos y adjuntos. | - ASGARD: persiste documentos, adjuntos, estados y notificaciones. | El usuario puede eliminar documento, duplicarlo o quitar adjunto. | CDA-BR-001 | Un documento previo registra tipo, emisor, formato, numero, fecha, importe, divisa y opcionalmente adjunto. | CDA-BR-002 | Otros documentos se registran en `dav_otrosdocumentosprevios` con descripcion y adjunto opcional.",index_archivos/documentacion.php:86-171 | index_archivos/documentacion.php:234-323 | index_archivos/documentacionaprobado.php:74-171 | index_archivos/documentacionaprobado.php:196-270 | index_archivos/documentacionaprobado.php:316-476 | index_archivos/finsolicitud.php:196-220 | index_archivos/finsolicitud.php:375 | index_archivos/documentacion.php:330-357 | index_archivos/documentacionaprobado.php:281-316 | index_archivos/documentacionaprobado.php:421-476 | index_archivos/documentacionaprobado.php:970-1053 | documentacion.php:86-109,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-document-approval,dav_otrosdocumentosprevios,enviado,int,BUSINESS_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_otrosdocumentosprevios`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: documentos o soportes asociados al expediente, documento o soporte asociado al expediente. Tipo fisico: int.","- Al enviar/finalizar, se notifican documentos y se marcan como enviados. | ASGARD marca otros documentos como `enviado = 1` y `estado = 1`. | CDA-BR-008 | Al finalizar/envio general, otros documentos se marcan `enviado = 1`, `estado = 1`. | Pendiente de envio | `enviado` no marcado o estado 0/3. | Enviado | `enviado = 1`, `estado = 1`.",index_archivos/documentacion.php:86-171 | index_archivos/documentacion.php:234-323 | index_archivos/documentacionaprobado.php:74-171 | index_archivos/documentacionaprobado.php:196-270 | index_archivos/documentacionaprobado.php:316-476 | index_archivos/finsolicitud.php:196-220 | index_archivos/finsolicitud.php:375 | index_archivos/documentacion.php:330-357 | index_archivos/documentacionaprobado.php:281-316 | index_archivos/documentacionaprobado.php:421-476 | index_archivos/documentacionaprobado.php:970-1053 | documentacion.php:86-109,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-document-approval,dav_otrosdocumentosprevios,estado,int,BUSINESS_DATA,"Campo de estado o hito usado para permitir, bloquear o reportar avance.","En `dav_otrosdocumentosprevios`, campo opcional o nullable del dominio dav. Estado o bandera que controla si el registro esta activo, visible o en una fase concreta del proceso. Se interpreta dentro de: documentos o soportes asociados al expediente, documento o soporte asociado al expediente. Tipo fisico: int.","# Customs Document Approval - Process Definition Estado: INFERRED_DRAFT_REVIEW_REQUIRED Idioma de negocio: Spanish ## Proceso Candidato Nombre: Carga, mantenimiento, aprobacion y envio de documentos previos de aduana. | - ASGARD: persiste documentos, adjuntos, estados y notificaciones. | - Documentos aprobados/pendientes se marcan mediante `aceptar` y `estado`. | # Customs Document Approval - Process Flow Estado: INFERRED_DRAFT_REVIEW_REQUIRED Idioma de negocio: Spanish ## Flujo Principal Candidato 1. | ASGARD marca otros documentos como `enviado = 1` y `estado = 1`.",index_archivos/documentacion.php:86-171 | index_archivos/documentacion.php:234-323 | index_archivos/documentacionaprobado.php:74-171 | index_archivos/documentacionaprobado.php:196-270 | index_archivos/documentacionaprobado.php:316-476 | index_archivos/finsolicitud.php:196-220 | index_archivos/finsolicitud.php:375 | index_archivos/documentacion.php:330-357 | index_archivos/documentacionaprobado.php:281-316 | index_archivos/documentacionaprobado.php:421-476 | index_archivos/documentacionaprobado.php:970-1053 | documentacion.php:86-109,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-document-approval,dav_otrosdocumentosprevios,transportista,int,BUSINESS_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_otrosdocumentosprevios`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: documentos o soportes asociados al expediente, documento o soporte asociado al expediente. Tipo fisico: int.",Documentos de transporte pueden tener filtro `transportista`. | CDA-BR-007 | Otros documentos pendientes de envio usan `estado` 0 o 3 y `transportista = 0`.,index_archivos/documentacion.php:86-171 | index_archivos/documentacion.php:234-323 | index_archivos/documentacionaprobado.php:74-171 | index_archivos/documentacionaprobado.php:196-270 | index_archivos/documentacionaprobado.php:316-476 | index_archivos/finsolicitud.php:196-220 | index_archivos/finsolicitud.php:375 | index_archivos/documentacion.php:330-357 | index_archivos/documentacionaprobado.php:281-316 | index_archivos/documentacionaprobado.php:421-476 | index_archivos/documentacionaprobado.php:970-1053 | documentacion.php:86-109,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-document-approval,dav_tipodocumento,importe,int,FINANCIAL_OR_COMMERCIAL,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: int.","El usuario agrega o actualiza un documento previo con tipo, emisor, formato, numero, fecha, importe y divisa. | CDA-BR-001 | Un documento previo registra tipo, emisor, formato, numero, fecha, importe, divisa y opcionalmente adjunto. | Tipo documento, emisor, numero, fecha, importe, divisa, adjunto, estado de aceptacion y observaciones. | Bulk import replaces documents by imported types.",index_archivos/documentacion.php:86-171 | index_archivos/documentacion.php:234-323 | index_archivos/documentacionaprobado.php:74-171 | index_archivos/documentacionaprobado.php:196-270 | index_archivos/documentacionaprobado.php:316-476 | index_archivos/finsolicitud.php:196-220 | index_archivos/finsolicitud.php:375 | index_archivos/documentacion.php:330-357 | index_archivos/documentacionaprobado.php:281-316 | index_archivos/documentacionaprobado.php:421-476 | index_archivos/documentacionaprobado.php:970-1053 | documentacion.php:86-109,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-document-approval,dav_tipodocumento,orden,int,BUSINESS_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: int.","`dav_tipodocumento` | Catalogo de tipos de documento, plazos, orden y atributos.",index_archivos/documentacion.php:86-171 | index_archivos/documentacion.php:234-323 | index_archivos/documentacionaprobado.php:74-171 | index_archivos/documentacionaprobado.php:196-270 | index_archivos/documentacionaprobado.php:316-476 | index_archivos/finsolicitud.php:196-220 | index_archivos/finsolicitud.php:375 | index_archivos/documentacion.php:330-357 | index_archivos/documentacionaprobado.php:281-316 | index_archivos/documentacionaprobado.php:421-476 | index_archivos/documentacionaprobado.php:970-1053 | documentacion.php:86-109,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-document-approval,dav_tipodocumento,tipodocumento,varchar(250) CHARACTER SET utf8mb3,DOCUMENT_OR_FILE_REFERENCE,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Clasificador funcional usado para aplicar reglas, filtros o variantes de pantalla. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(250) CHARACTER SET utf8mb3.","`dav_tipodocumento` | Catalogo de tipos de documento, plazos, orden y atributos.",index_archivos/documentacion.php:86-171 | index_archivos/documentacion.php:234-323 | index_archivos/documentacionaprobado.php:74-171 | index_archivos/documentacionaprobado.php:196-270 | index_archivos/documentacionaprobado.php:316-476 | index_archivos/finsolicitud.php:196-220 | index_archivos/finsolicitud.php:375 | index_archivos/documentacion.php:330-357 | index_archivos/documentacionaprobado.php:281-316 | index_archivos/documentacionaprobado.php:421-476 | index_archivos/documentacionaprobado.php:970-1053 | documentacion.php:86-109,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-document-approval,tmp_documentosprevios,fecha,date,BUSINESS_DATA,"Fecha/hora de evento del flujo; sirve para orden, plazo, vencimiento o auditoria.","En `tmp_documentosprevios`, campo opcional o nullable del dominio tmp. Fecha de evento, hito, emision, recepcion, vencimiento o registro operacional. Se interpreta dentro de: documentos o soportes asociados al expediente, documento o soporte asociado al expediente. Tipo fisico: date.","El usuario agrega o actualiza un documento previo con tipo, emisor, formato, numero, fecha, importe y divisa. | CDA-BR-001 | Un documento previo registra tipo, emisor, formato, numero, fecha, importe, divisa y opcionalmente adjunto. | Tipo documento, emisor, numero, fecha, importe, divisa, adjunto, estado de aceptacion y observaciones.",index_archivos/documentacion.php:86-171 | index_archivos/documentacion.php:234-323 | index_archivos/documentacionaprobado.php:74-171 | index_archivos/documentacionaprobado.php:196-270 | index_archivos/documentacionaprobado.php:316-476 | index_archivos/finsolicitud.php:196-220 | index_archivos/finsolicitud.php:375 | index_archivos/documentacion.php:330-357 | index_archivos/documentacionaprobado.php:281-316 | index_archivos/documentacionaprobado.php:421-476 | index_archivos/documentacionaprobado.php:970-1053 | documentacion.php:86-109,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-document-approval,tmp_documentosprevios,importe,"decimal(13, 2)",FINANCIAL_OR_COMMERCIAL,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `tmp_documentosprevios`, campo opcional o nullable del dominio tmp. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: documentos o soportes asociados al expediente, documento o soporte asociado al expediente. Tipo fisico: decimal(13, 2).","El usuario agrega o actualiza un documento previo con tipo, emisor, formato, numero, fecha, importe y divisa. | CDA-BR-001 | Un documento previo registra tipo, emisor, formato, numero, fecha, importe, divisa y opcionalmente adjunto. | Tipo documento, emisor, numero, fecha, importe, divisa, adjunto, estado de aceptacion y observaciones. | Bulk import replaces documents by imported types.",index_archivos/documentacion.php:86-171 | index_archivos/documentacion.php:234-323 | index_archivos/documentacionaprobado.php:74-171 | index_archivos/documentacionaprobado.php:196-270 | index_archivos/documentacionaprobado.php:316-476 | index_archivos/finsolicitud.php:196-220 | index_archivos/finsolicitud.php:375 | index_archivos/documentacion.php:330-357 | index_archivos/documentacionaprobado.php:281-316 | index_archivos/documentacionaprobado.php:421-476 | index_archivos/documentacionaprobado.php:970-1053 | documentacion.php:86-109,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
customs-document-approval,tmp_documentosprevios,numero,varchar(50) CHARACTER SET latin1,BUSINESS_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `tmp_documentosprevios`, campo opcional o nullable del dominio tmp. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: documentos o soportes asociados al expediente, documento o soporte asociado al expediente. Tipo fisico: varchar(50) CHARACTER SET latin1.","El usuario agrega o actualiza un documento previo con tipo, emisor, formato, numero, fecha, importe y divisa. | CDA-BR-001 | Un documento previo registra tipo, emisor, formato, numero, fecha, importe, divisa y opcionalmente adjunto. | Tipo documento, emisor, numero, fecha, importe, divisa, adjunto, estado de aceptacion y observaciones.",index_archivos/documentacion.php:86-171 | index_archivos/documentacion.php:234-323 | index_archivos/documentacionaprobado.php:74-171 | index_archivos/documentacionaprobado.php:196-270 | index_archivos/documentacionaprobado.php:316-476 | index_archivos/finsolicitud.php:196-220 | index_archivos/finsolicitud.php:375 | index_archivos/documentacion.php:330-357 | index_archivos/documentacionaprobado.php:281-316 | index_archivos/documentacionaprobado.php:421-476 | index_archivos/documentacionaprobado.php:970-1053 | documentacion.php:86-109,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
