from,to,type,source,line,confidence,evidence_ids
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,17887,observed_ddl_or_sql,"[""EV-SQL_QUERY-207D606B749CF0"", ""EV-SQL_QUERY-24563ED75395BC"", ""EV-SQL_QUERY-2A41FD32302BBF"", ""EV-SQL_QUERY-2A41FD32302BBF"", ""EV-SQL_QUERY-31883517A72B7F"", ""EV-SQL_QUERY-31883517A72B7F"", ""EV-SQL_QUERY-684300BD3CFFBC"", ""EV-SQL_QUERY-769A49715DF903"", ""EV-SQL_QUERY-83556799498F82"", ""EV-SQL_QUERY-8AE56E0928958C"", ""EV-SQL_QUERY-9E59E907982671"", ""EV-SQL_QUERY-9EDE5C21D9CAA1"", ""EV-SQL_QUERY-B45479000C480E"", ""EV-SQL_QUERY-CE70168053BD60"", ""EV-SQL_QUERY-CE70168053BD60"", ""EV-SQL_QUERY-CE70168053BD60"", ""EV-SQL_QUERY-CE70168053BD60"", ""EV-SQL_QUERY-CE70168053BD60"", ""EV-SQL_QUERY-CE70168053BD60"", ""EV-SQL_QUERY-CE70168053BD60"", ""EV-SQL_QUERY-D573CCCBC2FD54"", ""EV-SQL_QUERY-DD31A080BEA550"", ""EV-SQL_QUERY-F05C72584F5884"", ""EV-SQL_QUERY-F6D07BC602FE45"", ""EV-SQL_QUERY-F6D07BC602FE45""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,17947,observed_ddl_or_sql,"[""EV-SQL_QUERY-0314CB52F85BC0"", ""EV-SQL_QUERY-2F109E6A857EA9"", ""EV-SQL_QUERY-69A952079B5532"", ""EV-SQL_QUERY-7CC97CDA261E3B"", ""EV-SQL_QUERY-A6A0665DF60C01"", ""EV-SQL_QUERY-D8E0A6B927C343"", ""EV-SQL_QUERY-DDB4758722A025""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,18587,observed_ddl_or_sql,"[""EV-SQL_QUERY-CC9E9B63685FC7""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,18808,observed_ddl_or_sql,"[""EV-SQL_QUERY-A2EBC4CFA5EFEF""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,18923,observed_ddl_or_sql,"[""EV-SQL_QUERY-A0BC8BA68445C0""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,19030,observed_ddl_or_sql,"[""EV-SQL_QUERY-BD61125879589C""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,19087,observed_ddl_or_sql,"[""EV-SQL_QUERY-62EB4A438BE302""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,19321,observed_ddl_or_sql,"[""EV-SQL_QUERY-5B68D6B1872649""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,19573,observed_ddl_or_sql,"[""EV-SQL_QUERY-AD5B99F2077178""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,19713,observed_ddl_or_sql,"[""EV-SQL_QUERY-137DED9D9775E5""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,19764,observed_ddl_or_sql,"[""EV-SQL_QUERY-8551192B54BDAC""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,19819,observed_ddl_or_sql,"[""EV-SQL_QUERY-F6F13272872D34""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,19892,observed_ddl_or_sql,"[""EV-SQL_QUERY-E534DBC97F2EFA""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,20010,observed_ddl_or_sql,"[""EV-SQL_QUERY-F1655AAC107C7D""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,21305,observed_ddl_or_sql,"[""EV-SQL_QUERY-D97C09820C4DCF""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,21395,observed_ddl_or_sql,"[""EV-SQL_QUERY-319EA474FE42D9""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,21488,observed_ddl_or_sql,"[""EV-SQL_QUERY-472F17C23D048B""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,21558,observed_ddl_or_sql,"[""EV-SQL_QUERY-F40D1FFD4B9DE4""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,21710,observed_ddl_or_sql,"[""EV-SQL_QUERY-B1D6211BAAA8FD""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,21864,observed_ddl_or_sql,"[""EV-SQL_QUERY-3E431622FC6FDD""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,22147,observed_ddl_or_sql,"[""EV-SQL_QUERY-568AB9A0967D06""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,22351,observed_ddl_or_sql,"[""EV-SQL_QUERY-8770A2C78DBE94""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,22460,observed_ddl_or_sql,"[""EV-SQL_QUERY-4B4F6B232291A6""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,22564,observed_ddl_or_sql,"[""EV-SQL_QUERY-8A7AA96B167ECA""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,22619,observed_ddl_or_sql,"[""EV-SQL_QUERY-02E4B74AFE1D7B""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,22849,observed_ddl_or_sql,"[""EV-SQL_QUERY-E3D91C8E94FCF9""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,23096,observed_ddl_or_sql,"[""EV-SQL_QUERY-A2B026B3F07207""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,23322,observed_ddl_or_sql,"[""EV-SQL_QUERY-82757865BC2591""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,23412,observed_ddl_or_sql,"[""EV-SQL_QUERY-D9CA0511196E13""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,23505,observed_ddl_or_sql,"[""EV-SQL_QUERY-FBAC2A0F807A34""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,23575,observed_ddl_or_sql,"[""EV-SQL_QUERY-7EE3736BAA3B86""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,23727,observed_ddl_or_sql,"[""EV-SQL_QUERY-AF821A207041D6""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,23881,observed_ddl_or_sql,"[""EV-SQL_QUERY-63DFFD68F37508""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,24155,observed_ddl_or_sql,"[""EV-SQL_QUERY-263A3DD2328315""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,24330,observed_ddl_or_sql,"[""EV-SQL_QUERY-8F1FA3AF00BD52""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,24423,observed_ddl_or_sql,"[""EV-SQL_QUERY-2790BDA2B0694F""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,24527,observed_ddl_or_sql,"[""EV-SQL_QUERY-EA05F130B7155C""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,24755,observed_ddl_or_sql,"[""EV-SQL_QUERY-51225103B21DE1""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,24962,observed_ddl_or_sql,"[""EV-SQL_QUERY-D9DB14F197EC7C""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,25277,observed_ddl_or_sql,"[""EV-SQL_QUERY-361BBCD676E73E""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,25488,observed_ddl_or_sql,"[""EV-SQL_QUERY-B8999C4F8C8D97""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,25597,observed_ddl_or_sql,"[""EV-SQL_QUERY-3ADBD4545E9E9D""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,25702,observed_ddl_or_sql,"[""EV-SQL_QUERY-8045D4CA3648E5""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,25757,observed_ddl_or_sql,"[""EV-SQL_QUERY-94DE39786371ED""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,25989,observed_ddl_or_sql,"[""EV-SQL_QUERY-EBB4F54D7BAAC9""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,26237,observed_ddl_or_sql,"[""EV-SQL_QUERY-8A7BEDE920B93A""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,28171,observed_ddl_or_sql,"[""EV-SQL_QUERY-0BD10626E56232""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,28243,observed_ddl_or_sql,"[""EV-SQL_QUERY-3A4E9E3F2DE055""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,28340,observed_ddl_or_sql,"[""EV-SQL_QUERY-CC0C25F858882D""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,28430,observed_ddl_or_sql,"[""EV-SQL_QUERY-6FDF5C17E7A347""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,29449,observed_ddl_or_sql,"[""EV-SQL_QUERY-63BE557F22AF2E""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,29521,observed_ddl_or_sql,"[""EV-SQL_QUERY-AE8A52448A5DBC""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,29581,observed_ddl_or_sql,"[""EV-SQL_QUERY-94607991FA0DA5""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,29618,observed_ddl_or_sql,"[""EV-SQL_QUERY-6CA42C988CC23C""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,29661,observed_ddl_or_sql,"[""EV-SQL_QUERY-2C5CFAC9C99914""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,29858,observed_ddl_or_sql,"[""EV-SQL_QUERY-5B7C0D164A58AC""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,29926,observed_ddl_or_sql,"[""EV-SQL_QUERY-C172FEF91FC438""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,30008,observed_ddl_or_sql,"[""EV-SQL_QUERY-D87EA01F9DCDCF""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,38158,observed_ddl_or_sql,"[""EV-SQL_QUERY-187F964AECBCBD""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,38377,observed_ddl_or_sql,"[""EV-SQL_QUERY-FC33E6A4F7EF69""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,38491,observed_ddl_or_sql,"[""EV-SQL_QUERY-1EBBD9F82324B0""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,38598,observed_ddl_or_sql,"[""EV-SQL_QUERY-CD037EC94E9FAE""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,38839,observed_ddl_or_sql,"[""EV-SQL_QUERY-8771C9373C1312""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,39031,observed_ddl_or_sql,"[""EV-SQL_QUERY-2536ED0B8331F4""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,42237,observed_ddl_or_sql,"[""EV-SQL_QUERY-5DEE1DA659D87F""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,42347,observed_ddl_or_sql,"[""EV-SQL_QUERY-AB8E750BCF6839""]"
FILE:.data_base/asgard.sql,DATA:ages_asesoria_gestion_carpetas,reads,.data_base/asgard.sql,42614,observed_ddl_or_sql,"[""EV-SQL_QUERY-F455E85CC77725""]"
FILE:.data_base/asgard.sql,DATA:ages_estados,reads,.data_base/asgard.sql,29733,observed_ddl_or_sql,"[""EV-SQL_QUERY-E122389B963FD0""]"
FILE:.data_base/asgard.sql,DATA:ages_estados,reads,.data_base/asgard.sql,29925,observed_ddl_or_sql,"[""EV-SQL_QUERY-FEC3025125DD36""]"
FILE:.data_base/asgard.sql,DATA:ages_etapa,reads,.data_base/asgard.sql,28180,observed_ddl_or_sql,"[""EV-SQL_QUERY-A9E2C8369E8B48""]"
FILE:.data_base/asgard.sql,DATA:ages_etapa,reads,.data_base/asgard.sql,28252,observed_ddl_or_sql,"[""EV-SQL_QUERY-3E9A644999907B""]"
FILE:.data_base/asgard.sql,DATA:ages_etapa,reads,.data_base/asgard.sql,28349,observed_ddl_or_sql,"[""EV-SQL_QUERY-97BB2198740C71""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,17821,observed_ddl_or_sql,"[""EV-SQL_QUERY-0E7A5CD6CC7AB3"", ""EV-SQL_QUERY-0E7A5CD6CC7AB3"", ""EV-SQL_QUERY-14A3480DD829B2"", ""EV-SQL_QUERY-14A3480DD829B2"", ""EV-SQL_QUERY-14E9ADC6EDD0BF"", ""EV-SQL_QUERY-14E9ADC6EDD0BF"", ""EV-SQL_QUERY-1AB2BDCC68ACC2"", ""EV-SQL_QUERY-1AB2BDCC68ACC2"", ""EV-SQL_QUERY-399DF0033E998D"", ""EV-SQL_QUERY-399DF0033E998D"", ""EV-SQL_QUERY-3A50F2B923DED7"", ""EV-SQL_QUERY-4552D39F013529"", ""EV-SQL_QUERY-4552D39F013529"", ""EV-SQL_QUERY-4DEF5B546EAD0F"", ""EV-SQL_QUERY-4E37391C73FAA6"", ""EV-SQL_QUERY-4E37391C73FAA6"", ""EV-SQL_QUERY-584C668424AFED"", ""EV-SQL_QUERY-5DADE26327038F"", ""EV-SQL_QUERY-642F1C303C0567"", ""EV-SQL_QUERY-65252F7E59C894"", ""EV-SQL_QUERY-65252F7E59C894"", ""EV-SQL_QUERY-86BA8294A1924B"", ""EV-SQL_QUERY-A9687DA82EEF30"", ""EV-SQL_QUERY-C0A4C1B6C9BEE7"", ""EV-SQL_QUERY-C0A4C1B6C9BEE7"", ""EV-SQL_QUERY-D9CAF41C1901E3"", ""EV-SQL_QUERY-F5AD1D6FB7CE71"", ""EV-SQL_QUERY-F5E3767E972C3D"", ""EV-SQL_QUERY-F5E3767E972C3D""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,17827,observed_ddl_or_sql,"[""EV-SQL_QUERY-21DBC002504852"", ""EV-SQL_QUERY-21DBC002504852"", ""EV-SQL_QUERY-21DBC002504852"", ""EV-SQL_QUERY-21DBC002504852"", ""EV-SQL_QUERY-2EB1549CD93DD3"", ""EV-SQL_QUERY-2EB1549CD93DD3"", ""EV-SQL_QUERY-45EFB499034FFF"", ""EV-SQL_QUERY-45EFB499034FFF"", ""EV-SQL_QUERY-45EFB499034FFF"", ""EV-SQL_QUERY-45EFB499034FFF"", ""EV-SQL_QUERY-595FEE4648E530"", ""EV-SQL_QUERY-595FEE4648E530"", ""EV-SQL_QUERY-595FEE4648E530"", ""EV-SQL_QUERY-595FEE4648E530"", ""EV-SQL_QUERY-6196826074EC89"", ""EV-SQL_QUERY-6196826074EC89"", ""EV-SQL_QUERY-6DD964060BB901"", ""EV-SQL_QUERY-6DD964060BB901"", ""EV-SQL_QUERY-6DD964060BB901"", ""EV-SQL_QUERY-6DD964060BB901"", ""EV-SQL_QUERY-7A4AC0A78FE19F"", ""EV-SQL_QUERY-7A4AC0A78FE19F"", ""EV-SQL_QUERY-7A4AC0A78FE19F"", ""EV-SQL_QUERY-7A4AC0A78FE19F"", ""EV-SQL_QUERY-7B99CCC59398E3"", ""EV-SQL_QUERY-7B99CCC59398E3"", ""EV-SQL_QUERY-7B99CCC59398E3"", ""EV-SQL_QUERY-7B99CCC59398E3"", ""EV-SQL_QUERY-7B99CCC59398E3"", ""EV-SQL_QUERY-7B99CCC59398E3"", ""EV-SQL_QUERY-7B99CCC59398E3"", ""EV-SQL_QUERY-7B99CCC59398E3"", ""EV-SQL_QUERY-B5F8197BB461E9"", ""EV-SQL_QUERY-B5F8197BB461E9"", ""EV-SQL_QUERY-BC17003CF9BEFD"", ""EV-SQL_QUERY-BC17003CF9BEFD"", ""EV-SQL_QUERY-C11255AA7C752C"", ""EV-SQL_QUERY-C11255AA7C752C"", ""EV-SQL_QUERY-CA801278D001D7"", ""EV-SQL_QUERY-CA801278D001D7"", ""EV-SQL_QUERY-CF5DC695B211D5"", ""EV-SQL_QUERY-CF5DC695B211D5"", ""EV-SQL_QUERY-CF5DC695B211D5"", ""EV-SQL_QUERY-CF5DC695B211D5"", ""EV-SQL_QUERY-D8FA4064EF353B"", ""EV-SQL_QUERY-D8FA4064EF353B"", ""EV-SQL_QUERY-D8FA4064EF353B"", ""EV-SQL_QUERY-D8FA4064EF353B"", ""EV-SQL_QUERY-E51E8945247CA6"", ""EV-SQL_QUERY-E51E8945247CA6"", ""EV-SQL_QUERY-EF45F045DAFA33"", ""EV-SQL_QUERY-EF45F045DAFA33"", ""EV-SQL_QUERY-EF45F045DAFA33"", ""EV-SQL_QUERY-EF45F045DAFA33""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,18588,observed_ddl_or_sql,"[""EV-SQL_QUERY-C6C5E46159F4DE""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,18809,observed_ddl_or_sql,"[""EV-SQL_QUERY-35CF7906845C05""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,18924,observed_ddl_or_sql,"[""EV-SQL_QUERY-88563E475F8BF8""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,19031,observed_ddl_or_sql,"[""EV-SQL_QUERY-9829CC7E8729F2""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,19088,observed_ddl_or_sql,"[""EV-SQL_QUERY-E95017422751F8""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,19322,observed_ddl_or_sql,"[""EV-SQL_QUERY-CC1911DE81605C""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,19574,observed_ddl_or_sql,"[""EV-SQL_QUERY-2C10608C0E3EE8""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,19714,observed_ddl_or_sql,"[""EV-SQL_QUERY-8A6165F24AF01F""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,19765,observed_ddl_or_sql,"[""EV-SQL_QUERY-56B3045C2B2871""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,19820,observed_ddl_or_sql,"[""EV-SQL_QUERY-A3BF58EBE20963""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,19893,observed_ddl_or_sql,"[""EV-SQL_QUERY-BEAA80135B279E""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,20011,observed_ddl_or_sql,"[""EV-SQL_QUERY-7EE8355F1594BB""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,21306,observed_ddl_or_sql,"[""EV-SQL_QUERY-5DB03FFA128142""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,21396,observed_ddl_or_sql,"[""EV-SQL_QUERY-79B6AB80C034F8""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,21489,observed_ddl_or_sql,"[""EV-SQL_QUERY-7C874CC76E4943""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,21559,observed_ddl_or_sql,"[""EV-SQL_QUERY-B7CA6D2B837DA2""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,21711,observed_ddl_or_sql,"[""EV-SQL_QUERY-86E152F8D70605""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,21865,observed_ddl_or_sql,"[""EV-SQL_QUERY-D53FEB4990F883""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,22148,observed_ddl_or_sql,"[""EV-SQL_QUERY-05AC3FC42EF7D4""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,22352,observed_ddl_or_sql,"[""EV-SQL_QUERY-75D0DD1BBC3EDE""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,22461,observed_ddl_or_sql,"[""EV-SQL_QUERY-0670A945753A82""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,22565,observed_ddl_or_sql,"[""EV-SQL_QUERY-A404C5B0BA5037""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,22620,observed_ddl_or_sql,"[""EV-SQL_QUERY-82F758E731F43A""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,22850,observed_ddl_or_sql,"[""EV-SQL_QUERY-2D13C00878B8D9""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,23097,observed_ddl_or_sql,"[""EV-SQL_QUERY-E18B2CEC88A129""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,23323,observed_ddl_or_sql,"[""EV-SQL_QUERY-D9F17E2241E7BD""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,23413,observed_ddl_or_sql,"[""EV-SQL_QUERY-9953BC3A2FD7C5""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,23506,observed_ddl_or_sql,"[""EV-SQL_QUERY-0FBDC206E3F6F1""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,23576,observed_ddl_or_sql,"[""EV-SQL_QUERY-1754D257FF5664""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,23728,observed_ddl_or_sql,"[""EV-SQL_QUERY-26F2CC23CC5FA2""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,23882,observed_ddl_or_sql,"[""EV-SQL_QUERY-33FECB097CE554""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,24156,observed_ddl_or_sql,"[""EV-SQL_QUERY-3E5F8F12830CCB""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,24331,observed_ddl_or_sql,"[""EV-SQL_QUERY-431BEA09A42355""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,24424,observed_ddl_or_sql,"[""EV-SQL_QUERY-B37DB34A952BC7""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,24528,observed_ddl_or_sql,"[""EV-SQL_QUERY-6A5165A026043B""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,24756,observed_ddl_or_sql,"[""EV-SQL_QUERY-C6D57573212834""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,24963,observed_ddl_or_sql,"[""EV-SQL_QUERY-17BB3C8AEB776D""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,25278,observed_ddl_or_sql,"[""EV-SQL_QUERY-E8B63251868191""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,25489,observed_ddl_or_sql,"[""EV-SQL_QUERY-EFDA07575BFF62""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,25598,observed_ddl_or_sql,"[""EV-SQL_QUERY-6DB42091B6822C""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,25703,observed_ddl_or_sql,"[""EV-SQL_QUERY-DB17ABE0F1D4C9""]"
FILE:.data_base/asgard.sql,DATA:ages_solicitudes_asesoria_gestion,reads,.data_base/asgard.sql,25758,observed_ddl_or_sql,"[""EV-SQL_QUERY-7E91B99264A0C6""]"
